"SDFB Person ID","ODNB ID","Display Name","Prefix","First Name","Last Name","Suffix","Title","All Search Names","Gender","Historical Significance","Birth Year Type","Extant Birth Year","Alternate Birth Year","Death Year Type","Extant Death Year","Alternate Death Year","Group List","level","military","art","law","politics"
"10002454",5415,"Caius Gabriel Cibber",NA,"Caius Gabriel","Cibber","",NA,"Caius Gabriel Cibber, Caius Gabriel, Caius Gabriel Cibber","male","sculptor","IN","1630","1630","IN","1700","1700","[]","No Title",0,1,0,0
"10008138",18439,"Sir John Maynard","Sir","John","Maynard","","Sir","John Maynard, Sir John, Sir John Maynard, Sir Maynard, John, John Maynard","male","lawyer and politician","IN","1604","1604","IN","1690","1690","[]","Significant",0,0,1,1
"10003683",8053,"John Droeshout",NA,"John","Droeshout","",NA,"John Droeshout, John, John Droeshout","male","engraver","IN","1599","1599","IN","1652","1652","[]","No Title",0,0,0,0
"10009349",21394,"Elnathan Parr",NA,"Elnathan","Parr","","church","Elnathan Parr, Elnathan, Elnathan Parr","male","Church of England clergyman and religious writer","IN","1577","1577","IN","1622","1622","[]","Religion",0,1,0,0
"10051323",NA,"Anne Ashby",NA,"Anne","Ashby","",NA,"Anne, Anne Ashby","female","","CA","1497","","AF/IN","1526","","[]","No Title",0,0,0,0
"10010833",76455,"Sir James Scudamore","Sir","James","Scudamore","","Sir","James Scudamore, Sir James, Sir James Scudamore, Sir Scudamore, James, James Scudamore","male","","IN","1568","1568","IN","1619","1619","[]","Significant",0,0,0,0
"10004772",10519,"Thomas Gent",NA,"Thomas","Gent","",NA,"Thomas Gent, Thomas, Thomas Gent","male","printer","IN","1693","1693","IN","1778","1778","[]","No Title",0,0,0,0
"10008086",18340,"Robert Maton",NA,"Robert","Maton","",NA,"Robert Maton, Robert, Robert Maton","male","religious writer","IN","1606","1607","AF/IN","1646","1646","[]","No Title",0,1,0,0
"10002653",5978,"Walter Coleman",NA,"Walter","Coleman","",NA,"Walter Coleman, Walter Colman, Walter, Walter Coleman","male","Franciscan friar, missionary, and writer","IN","1600","1600","IN","1645","1645","[]","No Title",0,1,0,0
"10003691",8079,"Margaret Drummond",NA,"Margaret","Drummond","",NA,"Margaret Drummond, Margaret, Margaret Drummond","female","royal mistress","AF","1392",NA,"IN","1502","1502","[]","No Title",0,0,0,0
"10009235",67525,"Damaris Page",NA,"Damaris","Page","",NA,"Damaris Page, Damaris Aderson, Damaris Addersell, Damaris Dry, Damaris, Damaris Page","female","bawd and brothel keeper","IN","1610","1610","IN","1669","1669","[]","No Title",0,0,0,0
"10010786",24857,"Alexander Scott",NA,"Alexander","Scott","",NA,"Alexander Scott, Alexander, Alexander Scott","male","poet","CA","1520","1520","IN","1582","1583","[]","No Title",0,1,0,0
"10006292",13962,"Obadiah Howe",NA,"Obadiah","Howe","","church","Obadiah Howe, Obadiah, Obadiah Howe","male","Church of England clergyman and author","IN","1615","1616","IN","1683","1683","[]","Religion",0,1,0,0
"10052342",NA,"Elizabeth Leighton",NA,"Elizabeth","Leighton","",NA,"Elizabeth, Elizabeth Leighton","female","","IN","1580","","IN","1647","","[]","No Title",0,0,0,0
"10004234",67165,"John Festing",NA,"John","Festing","",NA,"John Festing, John, John Festing","male","music teacher","IN","1699","1700","IN","1774","1775","[]","No Title",0,1,0,0
"10004510",9995,"John Fountaine",NA,"John","Fountaine","",NA,"John Fountaine, John, John Fountaine","male","judge","IN","1600","1600","IN","1671","1671","[]","No Title",0,0,1,0
"10054765",NA,"Mary Pickering",NA,"Mary","Pickering","",NA,"Mary, Mary Pickering, Mary Burwell, Mary Walpole","female","Musician","IN","1654","","IN","1709","","[]","No Title",0,1,0,0
"10010791",24874,"Henry Scott",NA,"Henry","Scott","",NA,"Henry Scott, Henry, Henry Scott","male","army officer","IN","1676","1676","IN","1730","1730","[]","No Title",1,0,0,0
"10013047",63649,"Henry Withers",NA,"Henry","Withers","",NA,"Henry Withers, Henry, Henry Withers","male","army officer","IN","1650","1651","IN","1729","1729","[]","No Title",1,0,0,0
"10004774",10521,"Orazio Gentileschi",NA,"Orazio","Gentileschi","",NA,"Orazio Gentileschi, Orazio, Orazio Gentileschi","male","painter","IN","1563","1563","IN","1639","1639","[]","No Title",0,1,0,0
"10012983",63120,"William Winde",NA,"William","Winde","",NA,"William Winde, William, William Winde","male","architect and soldier","IN","1642","1642","IN","1722","1722","[]","No Title",1,1,0,0
"10054703",NA,"Richard Meares the Younger",NA,"Richard","Meares","the Younger",NA,"Richard, Richard Meares, Richard Meares the Younger, Richard the Younger","male","Instrument maker, music publisher and seller","CA","1671","","CA","1743","","[]","No Title",0,1,0,0
"10011684",14594,"James Francis Edward Stuart",NA,"James Francis Edward","Stuart","",NA,"James Francis Edward Stuart, James III, James VIII and III, Chevalier de St George, Pretender, Old Pretender, James Francis Edward, James Francis Edward Stuart","male","Jacobite claimant to the thrones of England, Scotland, and Ireland","IN","1688","1688","IN","1766","1766","[]","No Title",0,0,0,0
"10013252",55439,"Edward Young",NA,"Edward","Young","","church","Edward Young, Edward Younge, Edward, Edward Young","male","religious controversialist and Church of England clergyman","IN","1641","1642","IN","1705","1705","[]","Religion",0,0,0,0
"10052237",NA,"Margaret Carey",NA,"Margaret","Carey","",NA,"Margaret, Margaret Carey","female","","IN","1567","","IN","1605","","[]","No Title",0,0,0,0
"10008856",20206,"Anthony Nixon",NA,"Anthony","Nixon","",NA,"Anthony Nixon, Anthony, Anthony Nixon","male","pamphleteer","IN","1592","1592","IN","1616","1616","[]","No Title",0,0,0,0
"10010422",24011,"Ralph Rokeby",NA,"Ralph","Rokeby","",NA,"Ralph Rokeby, Ralph, Ralph Rokeby","male","lawyer and administrator","IN","1527","1527","IN","1596","1596","[]","No Title",0,0,1,1
"10010676",52001,"William Sanderson",NA,"William","Sanderson","",NA,"William Sanderson, William, William Sanderson","male","merchant","IN","1547","1548","IN","1638","1638","[]","No Title",0,0,0,0
"10000582",1248,"Henry Balnaves",NA,"Henry","Balnaves","",NA,"Henry Balnaves, Henry, Henry Balnaves","male","diplomat and religious reformer","AF","1460",NA,"IN","1570","1570","[]","No Title",0,0,0,1
"10010423",24010,"Ralph Rokeby",NA,"Ralph","Rokeby","",NA,"Ralph Rokeby, Ralph, Ralph Rokeby","male","lawyer","CA","1548","1549","IN","1595","1595","[]","No Title",0,0,1,0
"10003986",8837,"Thomas Erle",NA,"Thomas","Erle","",NA,"Thomas Erle, Thomas, Thomas Erle","male","army officer","IN","1649","1650","IN","1720","1720","[]","No Title",1,0,0,0
"10054746",NA,"Barbara Fleming",NA,"Barbara","Fleming","",NA,"Barbara, Barbara Fleming, Barbara Fletcher","female","Wife to Sir Daniel Fleming (antiquary)","BF","1645","","AF","1665","","[]","No Title",0,0,0,0
"10005539",10341,"Garbrand Harkes",NA,"Garbrand","Harkes","",NA,"Garbrand Harkes, Garbrand, Garbrand Harkes","male","bookseller","IN","1539","1539","IN","1590","1590","[]","No Title",0,0,0,0
"10004108",9107,"Sir David Falconer","Sir","David","Falconer","","Sir","David Falconer, Sir David, Sir David Falconer, Sir Falconer, David, David Falconer","male","lawyer and judge","IN","1638","1639","IN","1685","1685","[]","Significant",0,0,1,0
"10008838",67986,"Catherine Nicks",NA,"Catherine","Nicks","",NA,"Catherine Nicks, Catherine Barker, Catherine, Catherine Nicks","female","merchant","AF","1599",NA,"IN","1709","1709","[]","No Title",0,0,0,0
"10051816",NA,"Amy Adams",NA,"Amy","Adams","",NA,"Amy, Amy Adams","female","","BF","1532","","AF/IN","1607","","[]","No Title",0,0,0,0
"10007874",66649,"Randall Mainwaring",NA,"Randall","Mainwaring","",NA,"Randall Mainwaring, Randall, Randall Mainwaring","male","parliamentarian activist","IN","1588","1588","IN","1652","1652","[]","No Title",0,0,0,1
"10054731",NA,"Rhoda Hussey",NA,"Rhoda","Hussey","",NA,"Rhoda, Rhoda Hussey","female","Recipe Compiler","IN","1616","","IN","1686","","[]","No Title",0,0,0,0
"10007263",16301,"Nathaniel Lee",NA,"Nathaniel","Lee","",NA,"Nathaniel Lee, Nathaniel, Nathaniel Lee","male","playwright and poet","IN","1645","1652","IN","1692","1692","[]","No Title",0,1,0,0
"10006324",14034,"John Hudson",NA,"John","Hudson","",NA,"John Hudson, John, John Hudson","male","librarian and classical scholar","IN","1662","1662","IN","1719","1719","[]","No Title",0,0,0,0
"10054701",NA,"Richard Meares the Elder",NA,"Richard","Meares","the Elder",NA,"Richard, Richard Meares, Richard Meares the Elder, Richard the Elder","male","Instrument maker, music publisher and seller","AF","1600","","CA","1722","","[]","No Title",0,1,0,0
"10054766",NA,"Elisabeth Parr",NA,"Elisabeth","Parr","","Marchioness of Northampton","Elisabeth, Elisabeth Parr, Elisabeth Parr Marchioness of Northampton","female","Marchioness of Northampton","IN","1525","","IN","1565","","[]","Noble",0,0,0,0
"10002563",5671,"Richard Clifton",NA,"Richard","Clifton","","church","Richard Clifton, Richard Clyfton, Richard, Richard Clifton","male","separatist minister in the Netherlands","CA","1553","1553","IN","1616","1616","[""""Pilgrim Fathers""""]","Religion",0,0,0,0
"10001568",3473,"Donald Andrew Brockie",NA,"Donald Andrew","Brockie","",NA,"Donald Andrew Brockie, Donald Andrew, Donald Andrew Brockie","male","Benedictine monk and historian","IN","1687","1687","IN","1755","1755","[]","No Title",0,0,0,0
"10013144",30028,"Christopher Wright",NA,"Christopher","Wright","",NA,"Christopher Wright, Christopher, Christopher Wright","male","","CA","1570","1570","IN","1605","1605","[]","No Title",0,0,0,0
"10008247",18662,"Sir John Micklethwaite","Sir","John","Micklethwaite","","Sir","John Micklethwaite, Sir John, Sir John Micklethwaite, Sir Micklethwaite, John, John Micklethwaite","male","physician","IN","1612","1612","IN","1682","1682","[]","Significant",0,0,0,0
"10050007",3260,"Charles Brandon",NA,"Charles","Brandon","","Duke of Suffolk","Charles Brandon Duke of Suffolk, Charles Brandon, Lord Suffolk","male","magnate, courtier, and soldier, husband to Mary Tudor","CA","1484","","IN","1545","","[]","Significant",1,0,0,0
"10010475",24154,"Sir John Rotherham","Sir","John","Rotherham","","Sir","John Rotherham, Sir John, Sir John Rotherham, Sir Rotherham, John, John Rotherham","male","lawyer and judge","IN","1630","1630","IN","1708","1708","[]","Significant",0,0,1,0
"10009835",22543,"Sir John Popham","Sir","John","Popham","","Sir","John Popham, Sir John, Sir John Popham, Sir Popham, John, John Popham","male","judge and speaker of the House of Commons","IN","1531","1531","IN","1607","1607","[""""Virginia Company""""]","Significant",0,0,1,1
"10006007",13392,"Sir James Hobart","Sir","James","Hobart","","Sir","James Hobart, Sir James, Sir James Hobart, Sir Hobart, James, James Hobart","male","judge","AF","1407",NA,"IN","1517","1517","[]","Significant",0,0,1,0
"10010832",56857,"Sir Barnabas Scudamore","Sir","Barnabas","Scudamore","","Sir","Barnabas Scudamore, Sir Barnabas, Sir Barnabas Scudamore, Sir Scudamore, Barnabas, Barnabas Scudamore","male","royalist army officer","IN","1609","1609","IN","1651","1652","[]","Significant",1,0,0,0
"10051756",NA,"Cordell Annesley",NA,"Cordell","Annesley","",NA,"Cordell, Cordell Annesley","female","","AF/IN","1526","","IN","1636","","[]","No Title",0,0,0,0
"10003987",37399,"Sir Walter Erle","Sir","Walter","Erle","","Sir","Sir Walter Erle, Sir Walter Earle, Sir Walter, Sir Walter Erle, Sir Erle, Walter, Walter Erle","male","politician","IN","1586","1586","IN","1665","1665","[]","Significant",0,0,0,1
"10007582",16968,"Sir James Long","Sir","James","Long","","Sir","James Long, Sir James, Sir James Long, Sir Long, James, James Long","male","politician","IN","1617","1617","IN","1692","1692","[]","Significant",0,0,0,1
"10011864",46369,"James Theobald",NA,"James","Theobald","",NA,"James Theobald, James, James Theobald","male","merchant and antiquary","IN","1688","1688","IN","1759","1759","[]","No Title",0,0,0,0
"10002090",4673,"Guy Carleton",NA,"Guy","Carleton","","church","Guy Carleton, Guy, Guy Carleton","male","bishop of Chichester","IN","1604","1605","IN","1685","1685","[]","Religion",0,0,0,0
"10011783",26940,"Richard Talbot",NA,"Richard","Talbot","",NA,"Richard Talbot, Richard, Richard Talbot","male","army officer and politician","IN","1630","1630","IN","1691","1691","[]","No Title",1,0,0,1
"10051325",NA,"Bridget Crane",NA,"Bridget","Crane","",NA,"Bridget, Bridget Crane","female","","AF/IN","1497","","IN","1607","","[]","No Title",0,0,0,0
"10050015",NA,"Charlotte Lee","Lady","Charlotte","Fitzroy","","Countess of Lichfield","Lady Charlotte, Lady Charlotte Fitzroy, Lady Charlotte Fitzroy Lee, Lady Charlotte Fitzroy Countess of Lichfield, Lady Charlotte Lee, Lady Lichfield, Charlotte, Charlotte Fitzroy, Charlotte Fitzroy Lee, Charlotte Fitzroy Countess of Lichfield, Charlotte Lee, Countess of Lichfield","female","illegitimate daughter of Charles II and Barbara Villiers","IN","1664","","IN","1718","","[]","Noble",0,0,0,0
"10054767",NA,"Miss Elizabeth Newdigate","Miss","Elizabeth","Newdigate","","Miss","Miss Elizabeth, Miss Elizabeth Newdigate, Miss Newdigate, Elizabeth, Elizabeth Newdigate","female","","IN","1682","","IN","1710","","[]","Significant",0,0,0,0
"10007808",17579,"Sir George Mackenzie of Rosehaugh","Sir","George","Mackenzie","of Rosehaugh","Sir","George Mackenzie of Rosehaugh, Sir George, Sir George Mackenzie, Sir George Mackenzie of Rosehaugh, Sir George of Rosehaugh, Sir Mackenzie, Sir Mackenzie of Rosehaugh, George, George Mackenzie, George Mackenzie of Rosehaugh, George of Rosehaugh","male","lawyer and politician","IN","1636","1637","IN","1691","1691","[]","Significant",0,0,1,1
"10013184",30117,"Sir Cyril Wyche","Sir","Cyril","Wyche","","Sir","Cyril Wyche, Sir Cyril, Sir Cyril Wyche, Sir Wyche, Cyril, Cyril Wyche","male","government official","IN","1632","1632","IN","1707","1707","[""""Royal Society""""]","Significant",0,0,0,1
"10005632",69586,"Stephen Harvey",NA,"Stephen","Harvey","",NA,"Stephen Harvey, Stephen, Stephen Harvey","male","lawyer and poet","IN","1655","1655","IN","1707","1707","[]","No Title",0,1,1,0
"10005706",12704,"Alexander Hay",NA,"Alexander","Hay","",NA,"Alexander Hay, Alexander, Alexander Hay","male","clerk","AF","1506",NA,"IN","1616","1616","[]","No Title",0,0,0,0
"10011147",25660,"Bevil Skelton",NA,"Bevil","Skelton","",NA,"Bevil Skelton, Bevil, Bevil Skelton","male","diplomat and soldier","IN","1641","1641","IN","1696","1696","[]","No Title",1,0,0,1
"10051326",NA,"Catherine Brydges",NA,"Catherine","Brydges","",NA,"Catherine, Catherine Brydges","female","","CA","1497","","IN","1556","","[]","No Title",0,0,0,0
"10005918",13210,"Charles Hickman",NA,"Charles","Hickman","","church","Charles Hickman, Charles, Charles Hickman","male","Church of Ireland bishop of Derry","IN","1648","1648","IN","1713","1713","[]","Religion",0,0,0,0
"10008897",20297,"Sir Dudley North","Sir","Dudley","North","","Sir","Dudley North, Sir Dudley, Sir Dudley North, Sir North, Dudley, Dudley North","male","merchant and economist","IN","1641","1641","IN","1691","1691","[]","Significant",0,0,0,0
"10001777",0,"Cuthbert Burby",NA,"Cuthbert","Burby","",NA,"Cuthbert Burby, Cuthbert, Cuthbert Burby","male",NA,"BF","1580",NA,"BF","1608",NA,"[]","No Title",0,0,0,0
"10000446",937,"John Ayloffe",NA,"John","Ayloffe","",NA,"John Ayloffe, John Ayliffe, John, John Ayloffe","male","satirist and conspirator","IN","1645","1645","IN","1685","1685","[]","No Title",0,0,0,0
"10002560",5669,"Francis Clifton",NA,"Francis","Clifton","",NA,"Francis Clifton, Francis, Francis Clifton","male","physician","AF","1626",NA,"IN","1736","1736","[]","No Title",0,0,0,0
"10001202",2715,"William Blundell",NA,"William","Blundell","",NA,"William Blundell, William, William Blundell","male","royalist landowner and topographer","IN","1620","1620","IN","1698","1698","[]","No Title",0,0,0,0
"10013195",30140,"Francis Wyndham",NA,"Francis","Wyndham","",NA,"Francis Wyndham, Francis, Francis Wyndham","male","judge","AF","1482",NA,"IN","1592","1592","[]","No Title",0,0,1,0
"10051327",NA,"Cecily Grey",NA,"Cecily","Grey","",NA,"Cecily, Cecily Grey","female","","CA","1497","","IN","1554","","[]","No Title",0,0,0,0
"10012781",29236,"Andrew White",NA,"Andrew","White","","church","Andrew White, Andrew, Andrew White","male","Jesuit and missionary in America","IN","1579","1579","IN","1656","1656","[""""Jesuits""""]","Religion",0,0,0,0
"10013173",0,"Sir Robert Wroth","Sir","Robert","Wroth","","Sir","Sir Robert Wroth, Sir Robert, Sir Robert Wroth, Sir Wroth, Robert, Robert Wroth","male","landowner and politician","CA","1539",NA,"IN","1606",NA,"[]","Significant",0,0,0,1
"10002958",6574,"John Craig",NA,"John","Craig","","church","John Craig, John, John Craig","male","Church of Scotland minister","IN","1512","1513","IN","1600","1600","[]","Religion",0,0,0,0
"10005990",71829,"Edmund Hiorne",NA,"Edmund","Hiorne","",NA,"Edmund Hiorne, Edmund, Edmund Hiorne","male","local government official","AF","1559",NA,"IN","1669","1669","[]","No Title",0,0,0,1
"10010220",39702,"Edward Reynoldes",NA,"Edward","Reynoldes","",NA,"Edward Reynoldes, Edward, Edward Reynoldes","male","administrator and politician","AF","1513",NA,"IN","1623","1623","[]","No Title",0,0,0,1
"10003811",75375,"Thomas Dutton",NA,"Thomas","Dutton","",NA,"Thomas Dutton, Thomas, Thomas Dutton","male","","IN","1507","1507","IN","1581","1581","[]","No Title",0,0,0,0
"10004100",9091,"Thomas Fairfax Lord Fairfax of Cameron",NA,"Thomas","Fairfax","","Lord Fairfax of Cameron","Thomas Fairfax, Thomas, Thomas Fairfax, Thomas Fairfax Lord Fairfax of Cameron","male","diplomat, soldier, and horse breeder","IN","1560","1560","IN","1640","1640","[]","Noble",1,0,0,1
"10001367",65884,"James Bowen",NA,"James","Bowen","",NA,"James Bowen, Jemmy Bowen, James, James Bowen","male","singer","IN","1695","1695","IN","1701","1701","[]","No Title",0,1,0,0
"10050017",NA,"Sir William Stafford",NA,"William","Stafford","",NA,"William, William Stafford","male","A member of the Calais garrison, present at the court of Henry VIII.","CA","1512","","IN","1556","","[]","No Title",0,0,0,0
"10008844",20183,"William Nicolls",NA,"William","Nicolls","",NA,"William Nicolls, William, William Nicolls","male","lawyer and colonial administrator","IN","1657","1657","IN","1723","1723","[]","No Title",0,0,1,1
"10051328",NA,"Cecily More",NA,"Cecily","More","",NA,"Cecily, Cecily More","female","","AF/IN","1497","","AF/IN","1607","","[]","No Title",0,0,0,0
"10009151",20861,"Lambert Osbaldeston",NA,"Lambert","Osbaldeston","",NA,"Lambert Osbaldeston, Lambert, Lambert Osbaldeston","male","schoolmaster","IN","1594","1594","IN","1659","1659","[]","No Title",0,0,0,0
"10004577",10157,"John Freke",NA,"John","Freke","",NA,"John Freke, John, John Freke","male","surgeon and natural philosopher","IN","1688","1688","IN","1756","1756","[]","No Title",0,0,0,0
"10010701",24681,"Arthur Saul",NA,"Arthur","Saul","","church","Arthur Saul, Arthur, Arthur Saul","male","Church of England clergyman","AF","1476",NA,"IN","1586","1586","[]","Religion",0,0,0,0
